"time","anomaly"
20041024,0.768571,
20041031,0.440429,
20041107,1.17814,
20041114,-0.613429,
20041121,0.0485714,
20041128,-2.48729,
20041205,-0.0868571,
20041212,-1.65957,
20041219,-2.06457,
20041226,-0.046,
20050104,0.004,
20050111,-0.345286,
20050118,-0.0841429,
20050125,-0.348143,
20050201,1.35014,
20050208,0.788143,
20050215,2.12286,
20050222,0.932571,
20050301,-0.166429,
20050308,-0.917571,
20050315,0.740286,
20050322,0.973429,
20050329,-0.165429,
20050405,0.924286,
20050412,1.14314,
20050419,-0.251143,
20050426,-0.382286,
20050503,0.0111429,
20050510,-0.653571,
20050517,-1.29743,
20050524,0.753143,
20050531,-0.698857,
20050607,-0.473286,
20050614,-1.21143,
20050621,-1.81486,
20050628,-1.98429,
20050705,1.038,
20050712,0.0635714,
20050719,-0.358,
20050726,-1.74814,
20050802,0.311857,
20050809,0.925286,
20050816,-0.670143,
20050823,0.0108571,
20050830,0.698286,
20050906,-0.183,
20050913,-0.434429,
20050920,0.196286,
20050927,1.08657,
20051004,1.23743,
20051011,-0.238714,
20051018,-0.679,
20051025,-0.759714,
20051101,0.857857,
20051108,0.709714,
20051115,-0.982571,
20051122,-1.60543,
20051129,-1.12,
20051206,-2.20329,
20051213,-1.29357,
20051220,-2.685,
20051227,-1.59238,
20060104,-0.0742857,
20060111,0.447143,
20060118,0.0154286,
20060125,0.820143,
20060201,-0.0298571,
20060208,0.714,
20060215,0.109857,
20060222,-0.721143,
20060301,-1.27186,
20060308,-0.73,
20060315,0.307429,
20060322,1.33643,
20060329,1.61,
20060405,-0.336286,
20060412,-1.30771,
20060419,0.771143,
20060426,-0.149286,
20060503,1.03457,
20060510,1.84,
20060517,1.51186,
20060524,2.46729,
20060531,0.673286,
20060607,0.951,
20060614,-1.387,
20060621,-0.138429,
20060628,2.58371,
20060705,1.302,
20060712,1.153,
20060719,1.48443,
20060726,0.0182857,
20060802,-1.96371,
20060809,-2.87014,
20060816,-2.65186,
20060823,-1.03343,
20060830,1.28029,
20060906,2.32614,
20060913,0.545714,
20060920,-3.21157,
20060927,-1.59471,
20061004,-1.04843,
20061011,0.681143,
20061018,1.429,
20061025,2.20157,
20061101,0.974,
20061108,0.215571,
20061115,0.175714,
20061122,-0.0165714,
20061129,-0.393857,
20061206,0.305143,
20061213,0.882429,
20061220,0.528429,
20061227,0.8155,
20070104,1.34143,
20070111,0.072,
20070118,-0.902857,
20070125,-0.487857,
20070201,-0.604,
20070208,0.104143,
20070215,-0.532857,
20070222,0.906571,
20070301,-0.716429,
20070308,-0.204,
20070315,-1.63814,
20070322,-0.0255714,
20070329,0.0312857,
20070405,-0.494286,
20070412,-1.11786,
20070419,-0.470429,
20070426,-1.609,
20070503,-2.20643,
20070510,-0.388857,
20070517,0.0592857,
20070524,-0.101286,
20070531,-0.0318571,
20070607,-0.966714,
20070614,-0.543857,
20070621,-2.10729,
20070628,-2.014,
20070705,-2.84143,
20070712,-1.30543,
20070719,-2.02,
20070726,-3.97429,
20070802,-2.00314,
20070809,-0.376286,
20070816,1.59771,
20070823,-0.0601429,
20070830,-0.599714,
20070906,0.355429,
20070913,-0.459857,
20070920,-0.341714,
20070927,0.688429,
20071004,0.709286,
20071011,-0.549286,
20071018,-0.496143,
20071025,-1.04114,
20071101,-1.21614,
20071108,-2.71657,
20071115,-1.79843,
20071122,0.422143,
20071129,1.19986,
20071206,1.32243,
20071213,2.642,
20071220,2.02343,
20071227,1.56375,
20080104,0.856571,
20080111,0.213429,
20080118,1.886,
20080125,1.64557,
20080201,1.08186,
20080208,1.16129,
20080215,1.21271,
20080222,1.60057,
20080229,-0.162571,
20080307,1.15471,
20080314,0.563286,
20080321,0.924714,
20080328,-0.138857,
20080404,0.218857,
20080411,-1.288,
20080418,0.184286,
20080425,-2.154,
20080502,-1.72586,
20080509,-1.99229,
20080516,-0.603143,
20080523,0.565571,
20080530,1.49829,
20080606,0.618429,
20080613,1.09486,
20080620,2.57757,
20080627,0.844143,
20080704,0.0525714,
20080711,1.615,
20080718,-0.182429,
20080725,0.139429,
20080801,-0.459286,
20080808,-0.937286,
20080815,-0.285714,
20080822,1.53657,
20080829,0.220714,
20080905,1.83971,
20080912,1.035,
20080919,1.213,
20080926,1.63171,
20081003,0.349714,
20081010,1.79614,
20081017,1.12929,
20081024,1.24114,
20081031,0.677429,
20081107,-0.109143,
20081114,0.932857,
20081121,1.38686,
20081128,1.85686,
20081205,2.02829,
20081212,1.70771,
20081219,1.03571,
20081226,0.0248889,
20090104,0.395143,
20090111,1.30829,
20090118,1.18814,
20090125,1.08586,
20090201,-0.230571,
20090208,0.232,
20090215,0.530714,
20090222,0.942,
20090301,0.956143,
20090308,0.949857,
20090315,1.45886,
20090322,-0.623714,
20090329,0.263857,
20090405,-0.264571,
20090412,0.615571,
20090419,-0.418286,
20090426,0.133143,
20090503,-0.623857,
20090510,-1.06371,
20090517,-1.10486,
20090524,-0.163714,
20090531,-0.519429,
20090607,0.768143,
20090614,0.499143,
20090621,-0.615571,
20090628,-2.70714,
20090705,-2.15686,
20090712,-1.37843,
20090719,0.188,
20090726,-1.23114,
20090802,-1.14929,
20090809,-0.0818571,
20090816,-1.50143,
20090823,-0.112857,
20090830,-1.00186,
20090906,0.278286,
20090913,0.664429,
20090920,-1.06629,
20090927,0.614714,
20091004,0.873714,
20091011,-0.159286,
20091018,-0.101429,
20091025,-0.254571,
20091101,-0.214429,
20091108,-3.06814,
20091115,-3.59486,
20091122,-0.342286,
20091129,-0.834143,
20091206,0.228286,
20091213,0.807857,
20091220,1.47329,
20091227,0.16875,
20100104,-1.63814,
20100111,-0.930429,
20100118,0.241571,
20100125,-0.576,
20100201,-0.888429,
20100208,-1.57643,
20100215,-1.54686,
20100222,0.130429,
20100301,0.434286,
20100308,1.85571,
20100315,-1.77686,
20100322,0.106571,
20100329,0.453429,
20100405,0.492429,
20100412,1.16414,
20100419,-1.12443,
20100426,0.897714,
20100503,-0.492286,
20100510,-0.886429,
20100517,2.03486,
20100524,2.17314,
20100531,2.93214,
20100607,2.35329,
20100614,1.15329,
20100621,1.84086,
20100628,2.10514,
20100705,2.50657,
20100712,1.53114,
20100719,3.39629,
20100726,2.41486,
20100802,1.817,
20100809,2.01886,
20100816,2.11357,
20100823,0.401857,
20100830,0.852714,
20100906,1.25686,
20100913,0.819857,
20100920,-0.759,
20100927,-0.237143,
20101004,0.786714,
20101011,1.23414,
20101018,1.20743,
20101025,1.55343,
20101101,1.36386,
20101108,0.166429,
20101115,1.97229,
20101122,2.12329,
20101129,2.04086,
20101206,-0.195571,
20101213,-0.708286,
20101220,1.10157,
20101227,0.143625,
20110104,0.699857,
20110111,0.0722857,
20110118,-1.13957,
20110125,0.462429,
20110201,0.437143,
20110208,1.22171,
20110215,0.958714,
20110222,1.14271,
20110301,0.829429,
20110308,0.500143,
20110315,0.637714,
20110322,-1.18671,
20110329,-1.50986,
20110405,-1.60157,
20110412,-1.13143,
20110419,-0.280857,
20110426,-0.388714,
20110503,0.514429,
20110510,1.09457,
20110517,0.753571,
20110524,2.53457,
20110531,0.597714,
20110607,0.763,
20110614,-0.430286,
20110621,-1.05286,
20110628,0.179429,
20110705,0.865,
20110712,-1.55771,
20110719,-1.16357,
20110726,-2.83414,
20110802,-3.76043,
20110809,-1.54571,
20110816,-1.97443,
20110823,1.02829,
20110830,-0.427,
20110906,-1.06471,
20110913,-1.78057,
20110920,-1.21886,
20110927,-0.799714,
20111004,-1.34757,
20111011,0.257143,
20111018,1.40071,
20111025,1.30557,
20111101,-1.33186,
20111108,-1.63014,
20111115,-1.14686,
20111122,-0.400714,
20111129,1.639,
20111206,3.23643,
20111213,3.09271,
20111220,1.375,
20111227,2.11212,
20120104,1.49514,
20120111,1.71586,
20120118,1.806,
20120125,1.21157,
20120201,1.63957,
20120208,0.666143,
20120215,-1.30814,
20120222,-1.304,
20120229,-0.536143,
20120307,0.351286,
20120314,0.301429,
20120321,0.143429,
20120328,0.628429,
20120404,-0.735286,
20120411,1.10871,
20120418,1.13357,
20120425,1.42143,
20120502,0.326714,
20120509,-0.407571,
20120516,-0.744714,
20120523,0.821,
20120530,0.942143,
20120606,-0.0658571,
20120613,-1.45157,
20120620,1.79557,
20120627,-1.58829,
20120704,-1.03429,
20120711,1.604,
20120718,2.798,
20120725,1.59186,
20120801,0.981714,
20120808,0.0197143,
20120815,0.976286,
20120822,0.930571,
20120829,-0.391286,
20120905,0.491429,
20120912,0.381429,
20120919,0.853429,
20120926,0.363571,
20121003,0.251571,
20121010,0.478429,
20121017,-0.953571,
20121024,-1.29671,
20121031,-1.01586,
20121107,-2.28471,
20121114,-1.04829,
20121121,-1.83114,
20121128,-1.14529,
20121205,-0.725286,
20121212,0.0732857,
20121219,-1.516,
20121226,-0.789222,
20130104,-0.858714,
20130111,0.193857,
20130118,-0.174714,
20130125,0.558857,
20130201,1.41271,
20130208,1.47229,
20130215,0.116,
20130222,0.568429,
20130301,0.983143,
20130308,0.638,
20130315,1.315,
20130322,1.86029,
20130329,1.81671,
20130405,1.12557,
20130412,0.964143,
20130419,0.187429,
20130426,0.000428573,
20130503,0.623286,
20130510,0.772286,
20130517,0.686571,
20130524,-0.211,
20130531,0.123714,
20130607,1.11186,
20130614,0.206429,
20130621,-1.607,
20130628,-1.23043,
20130705,0.428429,
20130712,0.618143,
20130719,1.594,
20130726,1.33871,
20130802,-0.0167143,
20130809,-1.63243,
20130816,-3.55757,
20130823,-1.22029,
20130830,-0.618,
20130906,-0.697714,
20130913,-1.005,
20130920,-1.83086,
20130927,-2.96086,
20131004,-1.04214,
20131011,-0.983429,
20131018,0.392571,
20131025,-0.164143,
20131101,0.170714,
20131108,0.501429,
20131115,0.370429,
20131122,-0.447286,
20131129,0.373429,
20131206,0.763857,
20131213,0.495286,
20131220,-0.00371429,
20131227,-1.1995,
20140104,-0.879,
20140111,-0.605143,
20140118,-0.964286,
20140125,-0.370143,
20140201,-0.554143,
20140208,0.0148572,
20140215,-0.237,
20140222,1.34143,
20140301,0.683857,
20140308,0.0464286,
20140315,-0.248429,
20140322,1.33414,
20140329,0.820857,
20140405,1.19386,
20140412,1.09557,
20140419,0.0727143,
20140426,-0.191286,
20140503,0.546571,
20140510,-1.09057,
20140517,-0.0158571,
20140524,-0.923857,
20140531,-0.427571,
20140607,0.808,
20140614,1.29014,
20140621,1.05557,
20140628,0.454571,
20140705,0.859571,
20140712,1.61871,
20140719,-0.196,
20140726,-0.822429,
20140802,0.0797143,
20140809,0.827714,
20140816,0.28,
20140823,-0.899,
20140830,-1.29714,
20140906,-0.423714,
20140913,-0.992857,
20140920,-1.26471,
20140927,-1.57871,
20141004,-0.278286,
20141011,0.553429,
20141018,1.05757,
20141025,-0.487571,
20141101,-1.343,
20141108,-0.753429,
20141115,-0.452714,
20141122,-0.253571,
20141129,-0.0364286,
20141206,2.27314,
20141213,0.918286,
20141220,0.579286,
20141227,1.33375,
20150104,0.522286,
20150111,0.769143,
20150118,0.095,
20150125,0.992,
20150201,0.986571,
20150208,0.792,
20150215,1.51171,
20150222,1.74014,
20150301,0.427,
20150308,-0.214143,
20150315,0.0457143,
20150322,1.86229,
20150329,1.35543,
20150405,0.826429,
20150412,0.180429,
20150419,1.87871,
20150426,1.07729,
20150503,0.943571,
20150510,-0.222143,
20150517,1.413,
20150524,-0.0768571,
20150531,-0.173286,
20150607,0.749714,
20150614,-0.0895714,
20150621,1.23586,
20150628,1.037,
20150705,0.501286,
20150712,2.84943,
20150719,1.44771,
20150726,2.19014,
20150802,-0.285143,
20150809,0.931857,
20150816,1.57929,
20150823,1.52,
20150830,1.397,
20150906,-0.00785714,
20150913,1.12743,
20150920,-0.0281429,
20150927,0.720429,
20151004,-0.846,
20151011,0.128286,
20151018,-0.619714,
20151025,0.551857,
20151101,0.0152857,
20151108,1.003,
20151115,-0.618714,
20151122,1.04886,
20151129,1.98529,
20151206,0.785857,
20151213,-1.94971,
20151220,0.142143,
20151227,0.208125,
20160104,1.58457,
20160111,0.0801429,
20160118,1.633,
20160125,1.575,
20160201,2.05957,
20160208,1.54329,
20160215,1.06814,
20160222,0.780857,
20160229,0.393714,
20160307,2.08443,
20160314,1.92171,
20160321,2.52914,
20160328,1.55643,
20160404,0.795857,
20160411,1.32571,
20160418,-0.827714,
20160425,-0.943286,
20160502,-0.448143,
20160509,-0.263,
20160516,-0.595143,
20160523,0.567429,
20160530,1.43029,
20160606,1.819,
20160613,3.416,
20160620,2.17557,
20160627,2.56986,
20160704,1.72771,
20160711,0.339571,
20160718,0.459143,
20160725,0.0248571,
20160801,-1.61914,
20160808,-0.775286,
20160815,-2.077,
20160822,-0.349429,
20160829,1.17671,
20160905,2.81986,
20160912,4.20957,
20160919,2.03086,
20160926,0.227571,
20161003,-0.423143,
20161010,-1.602,
20161017,-0.195143,
20161024,1.21543,
20161031,-0.597143,
20161107,-1.75714,
20161114,-2.47214,
20161121,-0.701286,
20161128,-0.591714,
20161205,-0.552714,
20161212,-0.276571,
20161219,-1.19829,
20161226,-0.706778,
20170104,-0.524286,
20170111,-1.58957,
20170118,-1.21757,
20170125,-0.854429,
20170201,-0.230714,
20170208,-0.00885714,
20170215,0.0677143,
20170222,0.171429,
20170301,-1.35557,
20170308,-0.669429,
20170315,0.640286,
20170322,0.645571,
20170329,1.05314,
20170405,0.666286,
20170412,1.24614,
20170419,0.508714,
20170426,0.0951429,
20170503,0.433143,
20170510,2.27243,
20170517,0.845571,
20170524,0.0538571,
20170531,1.02129,
20170607,0.575429,
20170614,-0.382286,
20170621,0.785857,
20170628,1.38629,
20170705,2.51486,
20170712,0.527286,
20170719,0.294571,
20170726,-0.977571,
20170802,1.34457,
20170809,0.0908571,
20170816,0.0797143,
20170823,0.593,
20170830,2.12729,
20170906,0.862714,
20170913,0.188286,
20170920,1.60571,
20170927,2.094,
20171004,-0.106714,
20171011,-0.191857,
20171018,-0.846143,
20171025,-1.05257,
20171101,-0.632,
20171108,-0.116714,
20171115,0.882857,
20171122,1.24229,
20171129,2.10171,
20171206,1.74314,
20171213,0.434,
20171220,0.703571,
20171227,0.67125,
20180104,0.599,
20180111,0.395143,
20180118,3.015,
20180125,1.01543,
20180201,0.621,
20180208,1.02529,
20180215,1.07443,
20180222,0.939286,
20180301,1.405,
20180308,0.900286,
20180315,-0.250143,
20180322,0.495429,
20180329,-0.975429,
20180405,-1.64114,
20180412,-1.02386,
20180419,-1.37757,
20180426,-0.674857,
20180503,0.579571,
20180510,0.451,
20180517,-0.347714,
20180524,-0.489714,
20180531,-0.37,
20180607,1.14343,
20180614,-0.0288571,
20180621,-0.756,
20180628,-0.478,
20180705,0.393429,
20180712,1.19929,
20180719,0.791143,
20180726,-0.218143,
20180802,-1.32986,
20180809,-0.779571,
20180816,-1.38814,
20180823,0.000714288,
20180830,2.03729,
20180906,3.20457,
20180913,0.781,
20180920,0.935429,
20180927,0.532857,
20181004,1.872,
20181011,0.031,
20181018,-0.578286,
20181025,0.638429,
20181101,0.223143,
20181108,0.458857,
20181115,1.48629,
20181122,1.48871,
20181129,0.926,
20181206,0.979714,
20181213,1.54286,
20181220,0.432714,
20181227,0.69625,
20190104,1.42071,
20190111,-0.275429,
20190118,0.589286,
20190125,0.901286,
20190201,0.995286,
20190208,1.031,
20190215,-1.13886,
20190222,-2.09957,
20190301,-1.14186,
20190308,0.297429,
20190315,1.18143,
20190322,0.747429,
20190329,1.41414,
20190405,0.895571,
20190412,0.0401429,
20190419,-0.156429,
20190426,0.367429,
20190503,0.799143,
20190510,1.97771,
20190517,0.832857,
20190524,-1.21957,
20190531,-1.10243,
20190607,1.09157,
20190614,2.14943,
20190621,1.54971,
20190628,1.48971,
20190705,0.235429,
20190712,-1.39543,
20190719,-0.952714,
20190726,0.209857,
20190802,-0.717,
20190809,-1.83786,
20190816,-0.860857,
20190823,-0.461143,
20190830,-1.06786,
20190906,0.351857,
20190913,0.947857,
20190920,1.42143,
20190927,0.0271429,
20191004,0.416714,
20191011,-0.339143,
20191018,-0.458,
20191025,-2.64943,
20191101,-2.289,
20191108,-2.109,
20191115,-1.03186,
20191122,-1.981,
20191129,-1.75457,
20191206,-2.71471,
20191213,-1.31143,
20191220,-1.176,
20191227,0.00462499,
20200104,-0.626286,
20200111,-0.150286,
20200118,0.391,
20200125,-0.669714,
20200201,0.151286,
20200208,0.0681428,
20200215,0.211143,
20200222,0.61,
20200229,0.631714,
20200307,1.17586,
20200314,1.70229,
20200321,1.244,
20200328,1.51086,
20200404,9.96921e+36,
20200411,9.96921e+36,
20200418,9.96921e+36,
20200425,9.96921e+36,
20200502,9.96921e+36,
20200509,9.96921e+36,
20200516,9.96921e+36,
20200523,9.96921e+36,
20200530,9.96921e+36,
20200606,9.96921e+36,
20200613,9.96921e+36,
20200620,9.96921e+36,
20200627,9.96921e+36,
20200704,9.96921e+36,
20200711,9.96921e+36,
20200718,9.96921e+36,
20200725,9.96921e+36,
20200801,9.96921e+36,
20200808,9.96921e+36,
20200815,9.96921e+36,
20200822,9.96921e+36,
20200829,9.96921e+36,
20200905,9.96921e+36,
20200912,9.96921e+36,
20200919,9.96921e+36,
20200926,9.96921e+36,
20201003,9.96921e+36,
20201010,9.96921e+36,
20201017,9.96921e+36,
20201024,9.96921e+36,
20201031,9.96921e+36,
20201107,9.96921e+36,
20201114,9.96921e+36,
20201121,9.96921e+36,
20201128,9.96921e+36,
20201205,9.96921e+36,
20201212,9.96921e+36,
20201219,9.96921e+36,
20201226,9.96921e+36,
